,ictv_taxo_index
JN809819,5099
AJ876550,5100
KU852742,5101
KX691407,5102
KX691415,5102
KX348184,5103
KX348225,5103
MN013784,5104
MN013785,5104
KX348183,5105
KX691402,5106
KX691413,5106
JX857691,5107
JX857692,5107
EU710751,5108
JX162595,5109
FN436001,5110
HQ008338,5111
HQ009518,5111
X99550,5112
X99551,5112
HM003779,5113
HM003778,5113
U77963,5114
JX857693,5115
AF049336,5116
AF039841,5116
GU997691,5117
GU997692,5117
KX348185,5118
U77964,5119
MN746033,5120
MN419243,5120
AM050730,5121
AJ557451,5122
AJ557453,5122
HM585439,5123
JX415187,5124
JF694471,5125
JF694473,5125
HM585441,5126
HM585442,5126
HM585443,5127
HM585444,5127
DQ520944,5128
DQ356428,5128
JX871385,5129
AJ557450,5130
AJ557454,5130
AY090555,5131
JX871380,5132
MF163258,5133
MF163259,5133
EU710750,5134
JX871383,5135
AM048837,5136
AY090558,5137
DQ875872,5138
DQ875873,5138
JN411687,5139
JN411688,5139
JX871376,5140
DQ641696,5141
Y11099,5142
Y11100,5142
HM357458,5143
AM238692,5144
AM183224,5145
HM585435,5146
HM585436,5146
AF155806,5147
AF155807,5147
EF016486,5148
GQ472985,5149
GQ472986,5149
GQ472984,5150
DQ641694,5151
KF660223,5152
AF509743,5153
AF509742,5153
EU487031,5154
AM286794,5155
EU543562,5156
AB085793,5157
AB085794,5157
M38183,5158
M38182,5158
AJ420319,5159
AF421552,5160
AF421553,5160
AJ314737,5161
AJ314738,5161
AJ579307,5162
AJ495814,5163
FJ455449,5164
KT992056,5165
FJ529203,5166
DQ512731,5167
AF326775,5168
KJ476510,5169
KC907406,5170
MH577011,5171
HQ393477,5172
KU323597,5173
KC488316,5174
KF156759,5175
HQ333144,5176
AF104036,5177
EU253456,5178
AJ132548,5179
FJ969829,5180
FJ515898,5181
AJ586885,5182
AB433786,5183
FJ969830,5184
HQ393456,5185
DQ644562,5186
HQ393447,5187
HQ393473,5188
HQ333138,5189
EF456744,5190
FJ969831,5191
KX363443,5192
KT454832,5193
AJ457986,5194
AM701760,5195
KX011471,5196
KX011472,5196
MH514011,5197
MH514012,5197
HQ180391,5198
DQ871221,5199
AJ512761,5200
AF350330,5201
AJ488768,5202
FM160943,5203
FJ213931,5204
HQ896204,5204
KC791690,5205
KC791691,5206
AY339618,5207
JN676150,5208
AY339619,5209
MK558058,5210
MK558059,5210
HQ201952,5211
HQ201953,5211
KR263181,5212
KR263172,5212
AF490004,5213
AF491306,5213
KC706561,5214
AY090557,5215
EU710754,5216
EU710755,5216
AF261885,5217
JN564749,5218
JN564750,5218
KP195260,5219
HM357456,5220
KC626021,5221
K02029,5222
K02030,5222
DQ520943,5223
DQ406674,5223
JF803254,5224
JF803265,5224
JF803252,5225
KM926624,5226
AM701758,5227
EF194760,5228
Z48182,5229
KF663698,5230
AF295401,5231
AF165098,5232
DQ852623,5233
AF188481,5234
KX853168,5235
EU487042,5236
AJ558118,5237
JF681158,5238
AJ558119,5239
AJ704603,5240
AJ865340,5241
AM701761,5242
AM701765,5243
EU350585,5244
FR873228,5245
AY602165,5246
AM236784,5247
AY190290,5248
AY190291,5248
KF150142,5249
HQ162270,5250
EU596959,5251
EU596960,5251
AY297924,5252
AB236323,5253
AB100304,5254
AB162141,5255
HM991146,5256
U38239,5257
KF551578,5258
KF551585,5259
EU910141,5260
MT045996,5261
AF195782,5262
HF912280,5263
AJ865338,5264
AJ865339,5265
MH410152,5266
AF327436,5267
AY502936,5268
EU487046,5269
AM701763,5270
AM701764,5271
U15015,5272
U15017,5272
JQ897969,5273
KF551592,5274
EF450316,5275
FJ685621,5276
AM884015,5277
AM992534,5277
EU862323,5278
AB050597,5279
AB377113,5280
AB307731,5281
AY754814,5282
KY196216,5283
DQ339117,5284
AM491778,5285
AJ608286,5286
AJ508783,5286
AF274349,5287
AY044137,5288
KC763630,5289
AY044139,5290
EF110891,5291
FJ237617,5292
U88692,5293
JQ867093,5294
GU723730,5295
DQ866128,5296
DQ519575,5297
AM701768,5298
DQ127170,5299
AF264063,5300
S53251,5301
AF084006,5302
DQ629101,5303
FJ514798,5304
AY754812,5305
GQ334472,5306
EU710749,5307
EU710752,5308
EU710753,5308
AY927277,5309
EF547938,5309
Y14874,5310
Y14875,5310
MN147863,5311
MN147864,5311
KC706615,5312
AF012300,5313
AF012301,5313
L14460,5314
L14461,5314
JQ714137,5315
JQ714138,5315
AF291705,5316
AF291706,5316
JN381819,5317
JN381814,5317
KP195267,5318
AF130415,5319
JN680352,5320
AJ508784,5321
DQ207749,5322
EF534708,5322
MK440292,5323
MK423208,5324
MK423207,5324
KY449275,5325
KY449276,5325
EU734831,5326
AF311734,5327
AJ319675,5328
AJ457985,5329
AM980509,5330
DQ256460,5331
AJ319674,5332
EF011559,5333
AY602166,5334
AF189018,5335
AF511529,5336
AF511528,5336
AF271234,5337
LM651400,5338
DQ358913,5339
AY502934,5340
X61153,5341
KT962229,5342
AF141922,5343
AF141897,5343
AY514630,5344
AJ495812,5345
AF206674,5346
AY514632,5347
DQ641697,5348
AJ489258,5349
GU076454,5350
AJ132711,5351
EU635776,5352
GU076442,5353
X76319,5354
KC686705,5355
MN145942,5356
MN145943,5356
FJ174698,5357
FJ999999,5357
AY508993,5358
AY508994,5358
KC176780,5359
KC176781,5359
DQ336350,5360
DQ336351,5360
EF417915,5361
EF417916,5361
KU131588,5362
KU131589,5362
KU569583,5363
FN543425,5364
FN543426,5364
KX156611,5365
KX156612,5365
KX831132,5366
JF265670,5367
AM182232,5368
KC430936,5369
KR612272,5370
AJ012081,5371
AJ012082,5371
JF694484,5372
JF694485,5372
JF694486,5373
KT444609,5374
KT444610,5374
KT099124,5375
KT099125,5376
KT099127,5377
KT099128,5378
KT099139,5379
KT099156,5380
DQ395343,5381
EU158095,5381
KX691411,5382
KP732474,5383
HF921459,5384
JX094280,5385
KT214389,5386
MG452759,5387
JQ920490,5388
MN595127,5389
MG696802,5390
M24597,5391
EU193175,5392
U02311,5393
FJ545686,5394
JN817383,5395
U56975,5396
AY548948,5397
EF501977,5398
EU921828,5399
U49907,5400
GU734126,5401
FJ665631,5402
FJ665630,5403
JQ901105,5404
MF510408,5405
MF185002,5406
KM386645,5407
KX618694,5408
MG001958,5409
KJ437671,5410
HQ113104,5411
JN989422,5412
GU256530,5413
GU256531,5414
JN989416,5415
JN989426,5416
Y11023,5417
FR687959,5418
AM849097,5419
FR687960,5420
AM933135,5421
GU256532,5422
MK940528,5423
KM377674,5424
JN989439,5425
M20021,5426
JQ948088,5427
JQ948091,5428
HM122238,5429
M23022,5430
JX458740,5431
MK546379,5432
JF508490,5433
EU244915,5434
MK329300,5435
JQ624879,5436
Y00514,5437
EU628597,5438
AF007881,5439
AF329889,5440
EU628626,5441
EU628629,5442
EU628631,5443
EU628638,5444
EU628639,5445
EU628641,5446
EU628643,5447
MF167297,5448
MK546380,5449
D01030,5450
AM296025,5451
L39638,5452
X60168,5453
EU224264,5454
EU224265,5455
GQ415391,5456
GQ415392,5457
GQ415395,5458
GQ415397,5459
GQ415399,5460
JQ948061,5461
JF905486,5462
JQ948069,5463
KY962377,5464
KY962381,5465
GQ273988,5466
MK546381,5467
JQ948051,5468
JQ948052,5469
KX787914,5470
AF037752,5471
AF072672,5472
EU244916,5473
M82918,5474
EU244914,5475
KR150789,5476
KJ210622,5477
KY565231,5478
KF806701,5479
M81103,5480
EU445699,5481
JQ361910,5482
AJ783960,5483
FJ620684,5484
JQ647455,5485
JN791096,5486
AM040732,5487
KR131749,5488
MN595125,5489
MN100000,5490
MG491195,5491
MF072688,5492
X84735,5493
MF344550,5494
GU456685,5495
KC108896,5496
KC108905,5497
KC108902,5498
KT388076,5499
MK032723,5500
MG641204,5501
MG641207,5502
MN928911,5503
MH939436,5504
MK433234,5505
MK433239,5506
MK433236,5507
MK433241,5508
MK433237,5509
MK433242,5510
KY230614,5511
KF371643,5512
KT862253,5513
KM510192,5514
KY214442,5515
JQ412056,5516
KT862243,5517
KT862242,5518
KT309029,5519
MN708485,5520
MH545503,5521
MG571096,5522
MG571098,5523
MG571099,5524
MG571100,5525
MG571101,5526
MF173065,5527
MH939446,5528
JX185429,5529
KY308268,5530
KT862248,5531
MH545509,5532
MH047858,5533
KF371638,5534
KF371636,5535
KF371637,5536
KF371639,5537
MF327560,5538
MF327565,5539
MF327568,5540
MF327561,5541
MF327567,5542
MF327569,5543
MF327558,5544
MF327570,5545
MK570217,5546
MK570210,5547
MK032737,5548
MK032733,5549
MK249235,5550
MK249242,5551
MK483072,5552
KF413620,5553
MF173067,5554
KT862245,5555
MH939431,5556
MH939377,5557
MG641191,5558
MG641205,5559
MG641202,5560
MG641211,5561
MG641192,5562
MG641194,5563
MG641201,5564
MG641197,5565
KF371635,5566
KJ641719,5567
MK032736,5568
MK032701,5569
MK032712,5570
MK032709,5571
MH617534,5572
MH047857,5573
KP263547,5574
HQ335086,5575
MK032728,5576
MK032755,5577
MK032715,5578
MK032719,5579
MK032753,5580
MK032735,5581
MK032738,5582
MK032752,5583
MK032714,5584
MK032705,5585
MK032718,5586
MK032702,5587
KM598385,5588
KM598387,5589
MH444690,5590
MK947372,5591
MN823668,5592
KY302866,5593
KT253577,5594
KT862250,5595
KF371640,5596
KT732804,5597
KT732792,5598
KT732797,5599
KT732814,5600
KT732801,5601
KT732803,5602
KT732807,5603
KT732806,5604
KT732795,5605
KT732794,5606
MK032754,5607
KR912221,5608
MK738141,5609
KY312557,5610
MH939397,5611
GQ365709,5612
KJ547638,5613
KJ547641,5614
KJ547636,5615
KJ547640,5616
KJ547639,5617
KT862249,5618
MH545510,5619
MH939384,5620
KT598248,5621
MG917675,5622
MH939442,5623
MK012473,5624
MH939427,5625
MN823676,5626
MK433240,5627
KY230613,5628
JX185428,5629
MK483075,5630
MK483080,5631
MK483077,5632
MH939370,5633
MH939417,5634
MK032731,5635
MK032726,5636
KY312558,5637
KT862254,5638
MK483078,5639
KT862238,5640
MK947373,5641
MH939361,5642
KT732790,5643
KJ547635,5644
KF371632,5645
MK032696,5646
MK032759,5647
KY214433,5648
KP263543,5649
KY230625,5650
KF371633,5651
KF371634,5652
LK931483,5653
KY214441,5654
MF669480,5655
MH545507,5656
MH939438,5657
JX185430,5658
KY308269,5659
MN379612,5660
MN379615,5661
MN379608,5662
MF327571,5663
MK032708,5664
MK249305,5665
MF373638,5666
MK249239,5667
MK249240,5668
MK249294,5669
MK050014,5670
LK931485,5671
KP133075,5672
KP987887,5673
KT363839,5674
KU343137,5675
MK483076,5676
MK483073,5677
MK483084,5678
MK032742,5679
KP263545,5680
MK032703,5681
MK032748,5682
MK032749,5683
MK032721,5684
MH939363,5685
MK947376,5686
KT732813,5687
MK032704,5688
KJ641737,5689
KJ641726,5690
KJ547643,5691
KJ547642,5692
MK012443,5693
MT309857,5694
MK032756,5695
MK032717,5696
MN708482,5697
MF173066,5698
MH545499,5699
KY308270,5700
MK570209,5701
MK570213,5702
MK032747,5703
MH939374,5704
MG641203,5705
MH939382,5706
MN823669,5707
KT732798,5708
KT732800,5709
MH545501,5710
MK032739,5711
MK032716,5712
MH973741,5713
LK931484,5714
KJ938717,5715
MN379609,5716
KY056250,5717
MN379605,5718
MN379614,5719
MN379604,5720
MF327559,5721
MK032724,5722
MT649486,5723
KJ547634,5724
MK032727,5725
MK249245,5726
MK483082,5727
MH939435,5728
KF371631,5729
MH939385,5730
MN823671,5731
KF371630,5732
MK430076,5733
MK430077,5733
MK430078,5733
KP974693,5734
MK032710,5735
MK032740,5736
GU321093,5737
KF056323,5738
FJ685651,5739
JN882264,5740
JN882266,5741
JN882267,5742
KX344510,5743
KY264020,5744
JN882265,5745
KY965934,5746
MG550111,5747
MG550113,5748
MG550110,5749
OP012469,5750
MW557853,5751
AF191797,5752
FJ899675,5753
FJ899676,5753
FJ899677,5753
FN178512,5754
FN178513,5754
FN178514,5754
FN178515,5754
KP782031,5755
KP782030,5755
KP782029,5755
AJ781166,5756
AJ781165,5756
AJ781164,5756
AJ781163,5756
AJ781397,5757
AJ781398,5757
AJ781399,5757
AJ781400,5757
MN625832,5758
MN625833,5758
MN625834,5758
MN625835,5758
KT581957,5759
KT581958,5759
KT581959,5759
GQ290649,5760
GQ290645,5760
HM013825,5760
HM013826,5760
EF152346,5761
EF152347,5761
EF152348,5761
AF297176,5762
AF297177,5762
AF297178,5762
AF297179,5762
KY489954,5763
KY489955,5763
KY489956,5763
KY489957,5763
KX898416,5764
KX898417,5764
KX898418,5764
KX898419,5764
MK279433,5765
MK279434,5765
MK279435,5765
MK279436,5765
KP900886,5766
KP900887,5766
KP900888,5766
KP900889,5766
AF296439,5767
AF296440,5767
AF296441,5767
AF296442,5767
MG887760,5768
MG887761,5768
MG887762,5768
MH271211,5768
MK214380,5769
MK214381,5769
MK214382,5769
MK214383,5769
MK279429,5770
MK279430,5770
MK279431,5770
MK279432,5770
KJ418374,5773
KJ418375,5773
KJ418376,5773
JQ045335,5774
JQ045336,5774
JQ045337,5774
MN661047,5775
MN661048,5775
MN661049,5775
MN661050,5775
MF176340,5776
MF176341,5776
MF176342,5776
MF176343,5776
MF176309,5777
MF176310,5777
MF176311,5777
MF176312,5777
HM004067,5778
HM004068,5778
HM004069,5778
HM004070,5778
MH931196,5779
MH931195,5779
MH931197,5779
LC350277,5780
LC350278,5780
LC350279,5780
LC350280,5780
LC350281,5780
MF045841,5781
MF045842,5781
MF045843,5781
MF045844,5781
KF688736,5782
KF688737,5782
KF688738,5782
KF688739,5782
MG425969,5783
MG425970,5783
MG425971,5783
MG425972,5783
MG425973,5783
MG425974,5783
MG425975,5783
MK584812,5784
MK584813,5784
MK584814,5784
MK584815,5784
KP876629,5785
KP876630,5785
KP876631,5785
KP876632,5785
MN295964,5786
MN295965,5786
MN295966,5786
MN295967,5786
HQ343295,5787
HQ343296,5787
HQ343297,5787
HQ343298,5787
HQ343299,5787
HQ228213,5788
HQ228214,5788
HQ228215,5788
HQ228216,5788
HQ228217,5788
AB560761,5789
AB560762,5789
AB560763,5789
AB560764,5789
AB700631,5789
AB824667,5790
AB824668,5790
AB824669,5790
AB824670,5790
AB824671,5790
MK584816,5791
MK584817,5791
MK584818,5791
MK584819,5791
KT601115,5792
KT601116,5792
KT601117,5792
KT601118,5792
KT950836,5793
KT950837,5793
KT950838,5793
KT950839,5793
AB512282,5794
AB512283,5794
AB620061,5795
AB620062,5795
AB620063,5795
AB620064,5795
AB744677,5796
AB744678,5796
AB744679,5796
AB744680,5796
AB771723,5797
L13218,5798
M92355,5799
U32108,5800
J04692,5801
U01060,5802
KC610514,5803
HQ158596,5804
U01059,5805
JN997472,5806
JN997473,5807
U08999,5808
AF127178,5809
AF325840,5810
HQ607520,5811
HE588147,5812
HE572591,5813
AY561500,5814
AF527633,5815
AM261427,5816
AF337175,5817
AB085814,5818
U41345,5819
AB176964,5820
AB300379,5821
AB742454,5822
AF038665,5823
AF039080,5824
FR750562,5825
AY542965,5826
DQ126101,5827
DQ126102,5827
DQ126103,5827
DQ126104,5827
DQ126105,5827
DQ126106,5827
DQ126107,5827
DQ126108,5827
DQ126109,5827
DQ126110,5827
DQ126111,5827
U94887,5828
AF021235,5828
M94681,5828
D14402,5828
U73658,5828
M94682,5828
D12533,5828
M69090,5828
U33000,5828
D12479,5828
X12819,5829
M11787,5829
M22096,5829
Y00421,5829
Y00422,5829
D12532,5829
X06463,5829
D00500,5829
D00509,5829
M28981,5829
KF624614,5830
KF624615,5830
KF624616,5830
KF624617,5830
KF624618,5830
KF624619,5830
KF624620,5830
KF624621,5830
KF624622,5830
KF624623,5830
KP268794,5831
KP268795,5831
KP268796,5831
KP268797,5831
KP268798,5831
KP268799,5831
KP268800,5831
KP268801,5831
KP268802,5831
KP268803,5831
KP268784,5832
KP268785,5832
KP268786,5832
KP268787,5832
KP268788,5832
KP268789,5832
KP268790,5832
KP268791,5832
KP268792,5832
KP268793,5832
KC853042,5833
KC853043,5833
KC853044,5833
KC853045,5833
KC853046,5833
KC853047,5833
KC853048,5833
KC853049,5833
KC853050,5833
KC853051,5833
AM744977,5834
AM744978,5834
AM744979,5834
AM744980,5834
AM744981,5834
AM744982,5834
AM744983,5834
AM744984,5834
AM744985,5834
AM744986,5834
FJ183384,5835
FJ183385,5835
FJ183386,5835
FJ183387,5835
FJ183388,5835
FJ183389,5835
FJ183391,5835
FJ183390,5835
FJ183392,5835
FJ183393,5835
JQ070376,5836
JQ070377,5836
JQ070378,5836
JQ070379,5836
JQ070380,5836
JQ070381,5836
JQ070382,5836
JQ070383,5836
JQ070384,5836
JQ070385,5836
HM543465,5837
HM543466,5837
HM543467,5837
HM543468,5837
HM543469,5837
HM543470,5837
HM543471,5837
HM543472,5837
HM543473,5837
HM543474,5837
JQ610665,5839
JQ610666,5839
JQ610667,5839
JQ610668,5839
JQ610669,5839
JQ610670,5839
JQ610671,5839
JQ610672,5839
JQ610673,5839
JQ610674,5839
JQ610675,5840
JQ610676,5840
JQ610677,5840
JQ610678,5840
JQ610679,5840
JQ610680,5840
JQ610681,5840
JQ610682,5840
JQ610683,5840
JQ610684,5840
AB018086,5841
AB014725,5841
AB014728,5841
AB018087,5841
AB018089,5841
AB014726,5841
AB014727,5841
AB018090,5841
AB018088,5841
AB018091,5841
DQ248057,5842
DQ248058,5842
DQ248059,5842
DQ248060,5842
DQ248064,5842
DQ248061,5842
DQ248065,5842
DQ248063,5842
DQ248062,5842
DQ248066,5842
AF133431,5843
AF133432,5843
AF145400,5843
AF145401,5843
AF145402,5843
AF145403,5843
AF145404,5843
AF145405,5843
AF145406,5843
AF145407,5843
HQ842619,5844
HQ842620,5844
HQ842621,5844
HQ842622,5844
HQ842623,5844
HQ842624,5844
HQ842625,5844
HQ842626,5844
HQ842627,5844
HQ842628,5844
KP268804,5845
KP268805,5845
KP268806,5845
KP268807,5845
KP268808,5845
KP268809,5845
KP268810,5845
KP268811,5845
KP268812,5845
KP268813,5845
KF234259,5846
KF234260,5846
KF234261,5846
KF234262,5846
KF234263,5846
KF234264,5846
KF234265,5846
KF234266,5846
KF234267,5846
KF234268,5846
KJ495755,5847
KJ495756,5847
KJ495757,5847
KJ495758,5847
KJ495759,5847
KJ495760,5847
KJ495762,5847
KJ495761,5847
KJ495763,5847
KJ495764,5847
U56992,5848
AY701509,5849
AY701510,5849
AY701511,5849
AY701512,5849
AY701513,5849
AY701514,5849
AY701515,5849
AY701516,5849
AY701517,5849
AY701518,5849
U73201,5850
U73202,5850
U72757,5850
U36562,5850
U36563,5850
U36564,5850
U36402,5850
U36565,5850
U36566,5850
U36567,5850
U36568,5850
U36569,5850
AB254451,5851
D86439,5851
D13774,5851
AB254452,5851
D76429,5851
AB254454,5851
AB254453,5851
D13410,5851
D01047,5851
D13411,5851
AB030009,5851
AB254455,5851
M24117,5852
J03020,5852
M24116,5852
X14218,5852
J04344,5852
M24115,5852
M24114,5852
X14219,5852
M11133,5852
DQ838640,5853
DQ838635,5853
DQ838645,5853
DQ841262,5853
DQ838599,5853
DQ838650,5853
DQ838610,5853
DQ838615,5853
DQ838620,5853
DQ838625,5853
DQ838630,5853
EU490415,5854
AY238390,5854
EU490418,5854
AY238388,5854
AY238391,5854
AY238389,5854
AY238392,5854
AY238393,5854
AY238385,5854
AY238384,5854
AY238394,5854
AJ304859,5855
AJ303139,5855
X79442,5855
X96697,5855
X59843,5855
AJ132203,5855
AJ132204,5855
X77257,5855
AJ132205,5855
M81488,5855
X83967,5855
GU733443,5856
GU733444,5856
GU733445,5856
GU733446,5856
GU733447,5856
GU733448,5856
GU733449,5856
GU733450,5856
GU733451,5856
GU733452,5856
GU733453,5856
JN596591,5857
JQ919995,5857
JQ919997,5857
JQ919996,5857
JQ919999,5857
HQ403603,5857
JQ920001,5857
JQ920000,5857
JQ919998,5857
JQ920003,5857
JQ920002,5857
JN596592,5858
JQ920004,5858
JQ920006,5858
JQ920005,5858
JQ920008,5858
HQ403604,5858
JQ920010,5858
JQ920009,5858
JQ920007,5858
JQ920011,5858
JQ920012,5858
DQ113897,5859
DQ113898,5859
DQ113899,5859
DQ113900,5859
DQ113901,5859
DQ113902,5859
DQ113903,5859
DQ113904,5859
DQ113905,5859
DQ113906,5859
DQ113907,5859
KM369892,5860
KM369893,5860
KM369894,5860
KM369895,5860
KM369887,5860
KM369896,5860
KM369889,5860
KM369888,5860
KM369897,5860
KM369890,5860
KM369891,5860
KX756624,5861
KX756625,5861
KX756627,5861
KX756626,5861
KX756619,5861
KX756628,5861
KX756621,5861
KX756620,5861
KX756629,5861
KX756622,5861
KX756623,5861
AF133430,5862
AF134514,5862
AF134515,5862
AF134516,5862
AF134517,5862
AF134518,5862
AF052018,5862
AF052017,5862
AF052016,5862
AF052015,5862
AF052014,5862
AF019908,5862
AF168005,5863
AF134526,5863
AY549307,5863
AY549308,5863
AY549309,5863
AF168006,5863
AF052035,5863
AF052034,5863
AF052033,5863
AF052032,5863
AF052031,5863
AF052030,5863
AF134522,5864
AF134523,5864
AF052013,5864
AF052012,5864
AF052011,5864
AF052010,5864
AF052009,5864
AF052008,5864
AF134519,5865
AF134520,5865
AF134521,5865
AF052029,5865
AF052028,5865
AF052027,5865
AF052026,5865
AF052025,5865
AF052024,5865
AF133429,5866
AF134509,5866
AF134510,5866
AF134511,5866
AF134512,5866
AF134513,5866
AF052023,5866
AF052022,5866
AF052021,5866
AF052020,5866
AF052019,5866
AF019909,5866
AY701339,5867
AY701340,5867
AY701341,5867
AY701342,5867
AY701343,5867
AY701344,5867
AY701345,5867
AY701346,5867
AY701347,5867
AY701348,5867
AY701349,5867
AY701350,5867
AY317099,5868
AY317100,5868
AY317101,5868
AY317102,5868
AY317103,5868
AY317104,5868
AY317105,5868
AY317106,5868
AY317107,5868
AY317108,5868
AY317109,5868
AY317110,5868
AF418294,5869
AF418295,5869
AF418296,5869
AF418297,5869
AF418298,5869
AF418299,5869
AF418300,5869
AF418301,5869
AF418302,5869
AF418303,5869
AF418304,5869
AF450318,5870
AF450319,5870
AF450320,5870
AF450321,5870
AF450322,5870
KC588376,5871
KC588377,5871
KC588378,5871
KC588379,5871
KC588380,5871
KC588381,5871
KC588382,5871
KC588383,5871
KC588384,5871
KC588385,5871
AF403398,5872
AF403399,5872
AF403400,5872
AF403401,5872
AF403402,5872
AF403403,5872
AF403404,5872
AF403405,5872
AF403406,5872
AF403407,5872
AF403408,5872
KC201166,5873
KC201167,5873
KC201168,5873
KC201169,5873
KC201170,5873
KC201171,5873
KC201172,5873
KC201173,5873
KC201174,5873
KC201175,5873
KC201176,5873
HM989930,5875
HM989931,5875
HM989932,5875
HM989933,5875
HM989934,5875
HM989935,5875
HM989936,5875
HM989937,5875
HM989938,5875
HM989939,5875
HM989940,5875
EF589098,5877
EF589099,5877
EF589100,5877
EF589101,5877
EF589102,5877
EF589103,5877
EF589104,5877
EF589105,5877
EF589106,5877
EF589107,5877
EF589108,5877
AF133428,5878
AF139758,5878
AF139759,5878
AF139760,5878
AF139761,5878
AF139762,5878
AF139763,5878
AF139764,5878
AF000720,5878
AF139765,5878
U72694,5878
U53227,5878
AF282467,5879
AF282468,5879
AF282469,5879
AF282470,5879
AF282471,5879
AF282472,5879
AF282473,5879
AF282474,5879
AF282475,5879
AF282476,5879
AF282477,5879
AF282478,5879
MH327935,5880
MH327936,5880
MH327937,5880
MH327938,5880
MH327939,5880
MH327940,5880
MH327941,5880
MH327942,5880
MH327943,5880
MH327944,5880
MH327945,5880
MH327946,5880
KX989543,5881
KX989544,5881
KX989545,5881
MF511051,5881
MF511052,5881
MF511053,5881
MF511054,5881
KX989546,5881
MF511055,5881
MF511056,5881
LC275156,5882
LC275157,5882
LC275158,5882
LC275159,5882
LC275160,5882
LC275161,5882
LC275162,5882
LC275163,5882
LC275164,5882
LC275165,5882
LC275166,5882
LC275167,5882
AF389462,5883
AF389463,5883
AF389464,5883
AF389465,5883
AF389466,5883
AF389467,5883
AF389468,5883
AF389469,5883
AF389470,5883
AF389471,5883
KR704197,5884
KR704195,5884
KR704198,5884
KR704199,5884
KR704200,5884
KR704201,5884
KR815454,5884
KR704202,5884
KR704203,5884
KR704196,5884
AY163247,5885
AY147187,5885
AY167578,5885
AF542082,5885
AY163248,5885
AY177408,5885
AY180906,5885
AY211092,5885
AY211093,5885
AY204878,5885
KC588366,5886
KC588367,5886
KC588368,5886
KC588369,5886
KC588370,5886
KC588371,5886
KC588372,5886
KC588373,5886
KC588374,5886
KC588375,5886
EF062995,5890
DQ512389,5890
DQ975382,5890
AY212272,5890
EF634325,5891
EF634324,5891
EF634323,5891
EF634322,5891
EF634321,5891
EF634320,5891
